timestamp,open,high,low,close,volume,quote_volume,n_trades,taker_buy_base,taker_buy_quote
2020-04-28 00:00:00+00:00,196.33,196.49,192.5,194.57,118972.07069,23113763.9219471,33671,56382.65874,10955529.3020504
2020-04-28 04:00:00+00:00,194.57,195.75,192.36,195.33,114789.84503,22321296.5337925,31715,56796.38846,11046255.9090587
2020-04-28 08:00:00+00:00,195.31,196.99,193.88,195.94,109598.34391,21449970.8046202,34585,58974.88188,11545390.5158477
2020-04-28 12:00:00+00:00,195.94,198.5,194.05,195.54,164338.10172,32229704.9153335,42448,85140.28851,16709585.4301833
2020-04-28 16:00:00+00:00,195.55,197.03,195.01,195.59,65631.47426,12873358.8244269,21764,34740.64964,6815626.8660484
2020-04-28 20:00:00+00:00,195.59,197.61,195.03,196.24,63500.05836,12487946.8892632,19636,32675.37566,6426657.6271489
2020-04-29 00:00:00+00:00,196.24,199.42,196.22,198.05,141992.81381,28105454.9018523,39115,69787.19822,13815367.5347955
2020-04-29 04:00:00+00:00,198.06,207.11,197.51,205.29,327394.81074,66558742.3098954,81200,164767.21231,33483036.0766031
2020-04-29 08:00:00+00:00,205.29,209.74,204.74,207.48,247477.83189,51244039.1230831,64632,121798.15974,25224800.0251814
2020-04-29 12:00:00+00:00,207.47,210.99,207.38,209.72,270039.10168,56409198.1752414,72403,140965.93647,29451039.6095919
2020-04-29 16:00:00+00:00,209.74,218.77,208.66,215.9,513649.51274,110235137.662967,141207,260947.2285,56018812.5372906
2020-04-29 20:00:00+00:00,215.9,216.95,212.6,215.36,119868.65345,25772021.4642525,46590,58929.6198,12671698.525496
2020-04-30 00:00:00+00:00,215.4,226.12,214.3,225.57,265142.91017,58232145.6009425,79448,133895.09925,29440092.1279729
2020-04-30 04:00:00+00:00,225.59,227.3,216.3,220.31,368292.61408,82054069.8205016,112236,180038.65238,40133094.1463116
2020-04-30 08:00:00+00:00,220.3,220.82,202.0,211.77,489449.61517,103754603.860546,140392,226300.26684,48005755.1885023
2020-04-30 12:00:00+00:00,211.71,213.34,206.3,208.05,202456.81216,42605442.1200934,69686,89744.35212,18886822.27493
2020-04-30 16:00:00+00:00,208.04,212.89,202.07,211.38,297239.00963,61640016.8176228,104597,149510.08571,31021901.0548282
2020-04-30 20:00:00+00:00,211.37,212.41,205.23,206.08,127110.0403,26606751.5546021,50909,61078.33271,12788746.2045181
2020-05-01 00:00:00+00:00,206.07,210.43,205.91,208.88,102557.98386,21402556.9683109,40405,48812.23679,10185282.7620222
2020-05-01 04:00:00+00:00,208.92,215.0,208.89,212.56,162313.41793,34481560.1039992,57139,86069.70021,18278497.8545025
2020-05-01 08:00:00+00:00,212.54,217.14,211.55,215.23,161586.23803,34635782.034802,54823,77254.40023,16559105.6579717
2020-05-01 12:00:00+00:00,215.27,215.52,209.57,209.8,170369.0203,36107076.6328444,61955,79423.96377,16836677.9535003
2020-05-01 16:00:00+00:00,209.8,211.83,208.26,209.33,121942.71181,25610641.8798448,44226,59939.55033,12587875.9528182
2020-05-01 20:00:00+00:00,209.33,213.81,208.25,212.02,76144.58635,16101505.7381126,32817,38489.91776,8138552.9796272
2020-05-02 00:00:00+00:00,212.01,213.39,211.02,212.95,69923.2944,14843403.8238657,27827,36780.17229,7807261.502755
2020-05-02 04:00:00+00:00,212.94,213.71,210.58,211.12,55497.62895,11784126.2003812,22894,25168.37811,5346654.399493
2020-05-02 08:00:00+00:00,211.09,213.13,210.36,212.13,69987.26467,14829901.0192083,32481,37644.61621,7979216.5258152
2020-05-02 12:00:00+00:00,212.12,214.07,211.79,212.96,86505.74289,18429364.617038,37497,45353.80335,9664517.0978436
2020-05-02 16:00:00+00:00,213.02,215.37,211.6,213.54,112613.51844,24039632.9050029,42110,55239.65227,11794758.9490147
2020-05-02 20:00:00+00:00,213.54,214.4,212.79,213.9,48967.22313,10463072.9523203,22993,24968.95974,5335603.7564339
2020-05-03 00:00:00+00:00,213.89,219.3,213.43,217.89,152128.26988,33034705.7044931,55635,77799.34362,16892919.9784345
2020-05-03 04:00:00+00:00,217.89,218.39,211.7,213.7,123018.0801,26414998.3805614,41801,52366.3078,11248958.0023949
2020-05-03 08:00:00+00:00,213.66,215.9,213.08,214.04,69437.72078,14895746.639432,31364,34509.15212,7403448.3537147
2020-05-03 12:00:00+00:00,214.04,214.18,203.92,208.11,249622.77388,52303739.1370738,77214,111588.70547,23380716.2499173
2020-05-03 16:00:00+00:00,208.09,209.73,206.89,208.81,83706.46991,17461176.6775104,30168,41757.40003,8710811.4258448
2020-05-03 20:00:00+00:00,208.8,211.5,206.81,209.86,70470.59856,14764520.5392704,32659,36141.05888,7570976.8850412
2020-05-04 00:00:00+00:00,209.86,210.65,202.03,203.6,183009.95865,37525280.8205724,62144,87307.33985,17901919.5116454
2020-05-04 04:00:00+00:00,203.6,203.64,194.88,199.34,307919.1483,61115308.1856453,89266,154227.51131,30604173.9163527
2020-05-04 08:00:00+00:00,199.34,202.28,198.0,199.63,164927.93359,33010982.0494891,52190,82488.44869,16510991.8333978
2020-05-04 12:00:00+00:00,199.63,207.0,199.2,206.0,215428.13115,43948869.8095481,65144,104944.29731,21394410.6961208
2020-05-04 16:00:00+00:00,205.99,206.83,201.96,203.69,135588.01891,27670410.4498118,42597,66781.32162,13629774.5085285
2020-05-04 20:00:00+00:00,203.67,208.89,203.64,206.48,107376.13598,22180316.3403016,38360,57673.21834,11906782.6192858
2020-05-05 00:00:00+00:00,206.47,208.63,204.4,206.05,99227.89099,20501765.5810324,35164,47343.5618,9780315.2820705
2020-05-05 04:00:00+00:00,206.02,211.68,205.94,208.45,145490.71129,30422627.3380728,54088,77361.36897,16178484.348933
2020-05-05 08:00:00+00:00,208.45,209.77,201.0,203.37,162030.29255,33233109.9375652,61015,70797.12449,14525796.9956569
2020-05-05 12:00:00+00:00,203.36,206.0,202.3,203.64,113186.70244,23081373.6472379,44613,54611.32815,11139226.3792491
2020-05-05 16:00:00+00:00,203.63,204.88,203.0,204.2,57829.19399,11790551.5812461,27175,28313.29193,5772721.3879693
2020-05-05 20:00:00+00:00,204.2,205.81,203.73,205.29,62879.87142,12876776.8226586,24069,32368.10497,6628784.7924111
2020-05-06 00:00:00+00:00,205.3,208.86,202.0,206.79,122180.02456,25088486.514044,42040,56948.3158,11694900.6820958
