timestamp,open,high,low,close,volume,quote_volume,n_trades,taker_buy_base,taker_buy_quote,ema_9,ema_21,ema_50,ema_100,ema_200,sma_20,sma_50,sma_200,macd,macd_signal,macd_hist,macd_cruce,macd_hist_pendiente,rsi_14,rsi_7,rsi_sobrecompra,rsi_sobreventa,rsi_zona_neutral,divergencia_bajista_rsi,divergencia_alcista_rsi,rsi_pendiente,atr_14,atr_pct,adx,dmi_pos,dmi_neg,precio_sobre_ema50,precio_sobre_ema200,ema50_sobre_ema200,stoch_k,stoch_d,stoch_sobrecompra,stoch_sobreventa,cci_20,roc_10,williams_r,bb_upper,bb_lower,bb_width,bb_posicion,bb_squeeze,volatilidad_20,rango_vela_pct,obv,obv_ema,obv_tendencia,volumen_ratio,volumen_anomalo,confirmacion_alcista,confirmacion_bajista,vol_ratio_5,fib_236,fib_382,fib_500,fib_618,cerca_fib_236,cerca_fib_382,cerca_fib_500,cerca_fib_618,ema200_pendiente,regimen_mercado,posicion_en_vela,ret_1,ret_5,ret_8,dist_ema21_atr,dist_ema50_atr,dist_ema200_atr,body_ratio,upper_wick,lower_wick,spread_hl_pct,dist_max_24h,dist_min_24h,posicion_48h,regimen_volatilidad,btc_ret_1h,btc_ret_4h,corr_btc_24h,taker_ratio,taker_ratio_ma5,taker_ratio_ma20,taker_ratio_delta,taker_ratio_pendiente,taker_dominance,taker_cvd_20,taker_cvd_tendencia,vol_quality,label_oportunidad,label_exito_long,label_exito_short
2020-04-28 00:00:00+00:00,7773.51,7780.0,7659.12,7738.98,46302.752638,357391780.93076265,499414,21305.50136,164468534.08844885,7738.98,7738.98,7738.98,7738.98,7738.98,,,,0.0,0.0,0.0,0,,,,0,0,0,0,0,,,,,,,0,0,0,,,0,0,,,,,,,0.5,0,,1.5619629460213118,0.0,0.0,0,,0,0,0,,,,,,0,0,0,0,,-1,0.6606551952349404,,,,,,,0.2856551952349489,0.053689609530110656,0.6606551952349404,1.5782491983413254,,,,0,,,,0.4601346603855012,,,,,0.8523137653439081,,0,,,,
2020-04-29 00:00:00+00:00,7738.58,8952.89,7710.05,8778.57,183546.887514,1536390177.044949,1433128,91462.005617,765292175.0671884,7946.898,7833.488181818181,7779.748235294118,7759.56594059406,7749.3241791044775,,,,82.93025641025633,16.58605128205127,66.34420512820506,1,,,,0,0,0,0,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,14.157658935339118,183546.887514,17480.655953714286,1,,0,0,0,,,,,,0,0,0,0,,1,0.8597405941231375,13.433165610971987,,,,,,0.8367851050819095,0.14025940587686253,0.022955489041227965,16.11973982010492,,,,0,13.433165610971987,,,0.49830322298450175,,,,,0.9932358464585239,,0,,,,
2020-04-30 00:00:00+00:00,8778.58,9460.0,8401.0,8620.0,206277.214124,1839283907.4625196,1661554,99484.476377,887675398.177694,8081.518400000001,7904.989256198347,7812.699284890427,7776.604238800118,7757.9876201084135,,,,134.30957118854622,40.13075526335026,94.17881592519595,0,94.17881592519595,,,0,0,0,0,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,12.28538283062645,-22730.32660999999,13651.038566693878,0,,0,0,0,,,,,,0,0,0,0,,1,0.20679886685552407,-1.8063306438292348,,,,,,0.14974504249291778,0.6434560906515582,0.20679886685552407,12.605642185454114,,,,0,-1.8063306438292348,,,0.48228534014036384,,,,,0.9315659330008581,,0,,,,
2020-05-01 00:00:00+00:00,8620.0,9059.18,8613.56,8826.96,91468.815059,805640126.6308705,865960,44763.354481,394216389.9038655,8230.60672,7988.804778362133,7852.474214894724,7797.403362784274,7768.624161201862,,,,189.5430563146865,70.01321547361752,119.52984084106899,0,53.18563571286393,,,0,0,0,0,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,5.048397183175191,68738.48844900001,18897.46236500875,1,,0,0,0,,,,,,0,0,0,0,,1,0.4788833535299117,2.4009280742459227,,,,,,0.464431578474931,0.5211166464700883,0.014451775054980695,5.173470667180595,,,,0,2.4009280742459227,,,0.48938378016733197,,,,0.029249119781830757,0.9584180078096736,,0,,,,
2020-05-02 00:00:00+00:00,8825.67,9010.0,8753.0,8972.05,59002.08755,523838859.5442492,637884,30400.353449,269917468.3416013,8378.895376,8078.190707601939,7896.379147643951,7820.66369223409,7780.598547657565,,,,242.23125057232028,104.45682249335808,137.77442807896222,0,43.59561215376627,,,0,0,0,0,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,2.8644512681048373,127740.57599900001,29263.47318729363,1,,0,0,0,0.50291777335902,,,,,0,0,0,0,,1,0.8523346303501917,1.6437142572301333,,,,,,0.5695719844357946,0.14766536964980828,0.28276264591439715,2.936136181880498,,,,0,1.6437142572301333,15.93323667976916,,0.5152419975520002,0.4890698002459398,,,0.016938774567498427,1.0628849754930458,,0,,,,
2020-05-03 00:00:00+00:00,8972.58,9200.0,8712.0,8894.16,90126.065643,808427095.9321591,877460,44321.3704,397824441.8012372,8481.9483008,8152.3697341835805,7935.50780852066,7841.921044863118,7791.678761113709,,,,274.5372574628054,138.47290948724756,136.06434797555787,0,16.534507134488877,,,0,0,0,1,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,5.486746359408871,37614.51035600001,30058.81006050376,1,,0,0,0,0.71480848235867,,,,,0,0,0,0,,1,0.37327868852458984,-0.8681405030065537,14.926773295705642,,,,,0.16069672131147555,0.46602459016393455,0.37327868852458984,5.601469237832874,,,,0,-0.8681405030065537,1.316729262283034,,0.49177083326328913,0.49539703482149744,,,0.009485493122925293,0.9676163145474332,,0,,,,
2020-05-04 00:00:00+00:00,8894.15,8950.0,8522.0,8871.96,84418.512331,738343818.6939254,848802,39118.380222,342180074.58001775,8559.95064064,8217.787031075983,7972.231423872791,7862.3178558559275,7802.427828167304,,,,294.94866163668576,169.7680599171352,125.18060171955057,0,-12.59382635941165,,,0,0,0,1,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,4.824187665408772,-46804.00197499999,22738.54224759864,0,,0,0,0,0.794463326637265,,,,,0,0,0,0,,1,0.8176635514018671,-0.24960198602229644,1.0638406938715539,,,,,0.051845794392524555,0.13049065420560832,0.8176635514018671,5.022295235860127,,,,0,-0.24960198602229644,2.9229698375869972,,0.4633862779838993,0.4884136458213769,,,-0.025997502183432664,0.8635378839044965,,0,,,,
2020-05-05 00:00:00+00:00,8871.92,9118.58,8760.0,9021.83,76480.765342,683083018.8779808,812543,37454.518379,334700993.4328503,8652.326512512,8290.88184643271,8013.392152348368,7885.278492373632,7814.561183110914,,,,319.53470579984787,199.72138909367771,119.81331670617016,0,-16.25103126938771,,85.63135703850193,0,0,0,1,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,3.9745816536112955,29676.763367000007,23399.325211351155,1,,0,0,0,0.95244683005438,,,,,0,0,0,0,,1,0.7301857326119694,1.6892546855486357,4.661600928074239,,,,,0.41806570360867834,0.2698142673880306,0.312120029003291,4.093378995433789,,,,0,1.6892546855486357,2.2076683252218343,,0.4897246805979799,0.4899015139129001,,,-0.025517316954020264,0.9597263711909033,,0,,,,
2020-05-06 00:00:00+00:00,9021.36,9395.0,8906.21,9142.92,105925.30242,972793508.4649074,1007661,51189.790893,470167656.5656032,8750.4452100096,8368.339860393373,8057.687362060197,7910.182284603857,7827.778683776477,,,,344.8154560040366,228.7402024757495,116.0752535282871,0,-9.10534819126346,,70.66249276940354,0,0,0,1,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,5.3461038705359,135602.065787,34085.30050427009,1,,0,0,0,1.2732853271956754,,,,,0,0,0,0,,1,0.48427750158554905,1.3421888907239499,3.579488294950939,18.141150384159154,,,,0.24869575891486992,0.515722498414451,0.23558174267067913,5.4881930697794115,,,,0,1.3421888907239499,1.904469992922464,,0.48326310828011126,0.488677379535456,,,-0.008507724983177867,0.9352208368007856,,0,,,,
2020-05-07 00:00:00+00:00,9143.4,10067.0,9021.0,9986.4,147154.611378,1409783462.0063643,1254835,74602.193112,715407978.1961043,8997.63616800768,8515.436236721247,8133.323151783327,7951.295506690909,7849.257502843378,,,,427.9789445571314,268.5879508920259,159.3909936651055,0,39.57767695893534,,93.61092315745125,0,0,0,1,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,10.474244973163502,282756.677165,57768.28875767294,1,,0,0,0,1.4595623562870519,,,,,0,0,0,0,,1,0.9229445506692158,9.225499074693854,11.305665929191221,13.758846828128046,,,,0.8059273422562141,0.07705544933078429,0.11701720841300156,11.59516683294535,,,,0,9.225499074693854,12.280417712296599,,0.5069646979690452,0.487021919618865,,,0.04357841998514589,1.028252329763632,,0,,,,
