timestamp,open,high,low,close,volume,quote_volume,n_trades,taker_buy_base,taker_buy_quote,ema_9,ema_21,ema_50,ema_100,ema_200,sma_20,sma_50,sma_200,macd,macd_signal,macd_hist,macd_cruce,macd_hist_pendiente,rsi_14,rsi_7,rsi_sobrecompra,rsi_sobreventa,rsi_zona_neutral,divergencia_bajista_rsi,divergencia_alcista_rsi,rsi_pendiente,atr_14,atr_pct,adx,dmi_pos,dmi_neg,precio_sobre_ema50,precio_sobre_ema200,ema50_sobre_ema200,stoch_k,stoch_d,stoch_sobrecompra,stoch_sobreventa,cci_20,roc_10,williams_r,bb_upper,bb_lower,bb_width,bb_posicion,bb_squeeze,volatilidad_20,rango_vela_pct,obv,obv_ema,obv_tendencia,volumen_ratio,volumen_anomalo,confirmacion_alcista,confirmacion_bajista,vol_ratio_5,fib_236,fib_382,fib_500,fib_618,cerca_fib_236,cerca_fib_382,cerca_fib_500,cerca_fib_618,ema200_pendiente,regimen_mercado,posicion_en_vela,ret_1,ret_5,ret_8,dist_ema21_atr,dist_ema50_atr,dist_ema200_atr,body_ratio,upper_wick,lower_wick,spread_hl_pct,dist_max_24h,dist_min_24h,posicion_48h,regimen_volatilidad,btc_ret_1h,btc_ret_4h,corr_btc_24h,taker_ratio,taker_ratio_ma5,taker_ratio_ma20,taker_ratio_delta,taker_ratio_pendiente,taker_dominance,taker_cvd_20,taker_cvd_tendencia,vol_quality,label_oportunidad,label_exito_long,label_exito_short
2020-04-28 00:00:00+00:00,16.4199,16.49,16.1125,16.34,2838511.43,46309248.721153,68626,1587918.99,25904461.578683,16.34,16.34,16.34,16.34,16.34,,,,0.0,0.0,0.0,0,,,,0,0,0,0,0,,,,,,,0,0,0,,,0,0,,,,,,,0.5,0,,2.310281517747844,0.0,0.0,0,,0,0,0,,,,,,0,0,0,0,,-1,0.602649006622518,,,,,,,0.2116556291390702,0.18569536423841185,0.602649006622518,2.342901474010847,,,,0,,,,0.5594196215725649,,,,,1.2697333993159272,,0,,,,
2020-04-29 00:00:00+00:00,16.3354,17.5171,16.3,17.3667,3817656.7,64434759.768893,151434,2104126.86,35527220.9159,16.545340000000003,16.433336363636364,16.38026274509804,16.360330693069308,16.35021592039801,,,,0.08190199430199385,0.01638039886039877,0.06552159544159508,1,,,,0,0,0,0,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,7.008239907408997,3817656.7,363586.3523809524,1,,0,0,0,,,,,,0,0,0,0,,1,0.8764275737408612,6.2833537331701494,,,,,,0.8473420425601864,0.12357242625913879,0.02908553118067476,7.466871165644163,,,,0,13.433165610971987,,,0.551156645384065,,,,,1.227948770358151,,0,,,,
2020-04-30 00:00:00+00:00,17.3754,18.1377,16.5,16.9542,4127322.51,71629569.696086,210338,2046077.66,35537796.16532,16.627112000000004,16.480687603305785,16.40277008842753,16.372090481325362,16.356225712234846,,,,0.11223088448957341,0.0355504959862337,0.07668038850333972,0,0.07668038850333972,,,0,0,0,0,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,9.65955338500194,-309665.8099999996,299467.0988208617,0,,0,0,0,,,,,,0,0,0,0,,1,0.27734017219270957,-2.375235364231554,,,,,,0.25718996153141555,0.4654698662758749,0.27734017219270957,9.925454545454539,,,,0,-1.8063306438292348,,,0.4957397089862987,,,,,0.983102809839986,,0,,,,
2020-05-01 00:00:00+00:00,16.951,17.8551,16.9381,17.466,3805293.67,66271797.655065,136014,1679580.87,29253231.096077,16.794889600000005,16.570261457550714,16.444465379077432,16.393752055952582,16.367268242461368,,,,0.17554120147996244,0.06354863708497945,0.111992564394983,0,0.04647096895338791,,,0,0,0,0,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,5.250200389327846,3495627.8600000003,603863.3617903035,1,,0,0,0,,,,,,0,0,0,0,,1,0.5756815703380606,3.01872102487879,,,,,,0.5616139585605231,0.4243184296619394,0.0140676117775375,5.413830358776969,,,,0,2.4009280742459227,,,0.44138009196015615,,,,-0.11803952961240871,0.7901259615127689,,0,,,,
2020-05-02 00:00:00+00:00,17.4665,17.5711,17.2599,17.5333,3009939.67,52504866.73234,72474,906090.99,15804435.256816,16.942571680000004,16.657810415955193,16.487164775976357,16.416317361775302,16.37887054850653,,,,0.2285114931222303,0.09654120829242963,0.13197028482980067,0,0.05528989632646095,,,0,0,0,0,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,1.77490831731621,6505567.53,1165930.4254293223,1,,0,0,0,0.8551584971219032,,,,,0,0,0,0,,1,0.8785347043701788,0.3853200503836085,,,,,,0.21465295629820047,0.12146529562982118,0.6638817480719783,1.8030231924866487,,,,0,1.6437142572301333,15.93323667976916,,0.3010329406369796,0.46974580170801283,,,-0.25012370474708534,0.43068258597381637,,0,,,,
2020-05-03 00:00:00+00:00,17.5337,17.81,16.8711,17.1071,2616299.53,45271776.505039,100336,1402887.83,24228407.592074,16.975477344000005,16.69865492359563,16.511475961232186,16.429996225898567,16.386116612700494,,,,0.2334094538889957,0.12391485741174285,0.10949459647725285,0,-0.0024979679177301456,,,0,0,0,1,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,5.488364480245046,3889268.0000000005,1425295.9087217678,1,,0,0,0,0.7528264354649474,,,,,0,0,0,0,,1,0.25135797209500543,-2.4308031003861252,4.694614443084455,,,,,0.45436148684630995,0.2942805410586847,0.25135797209500543,5.565138017082469,,,,0,-0.8681405030065537,1.316729262283034,,0.536210710552702,0.46510401950404023,,,0.040471001566403264,1.1561515601011598,,0,,,,
2020-05-04 00:00:00+00:00,17.1027,17.3267,16.2556,17.0074,2755883.63,46419270.572611,111159,1680506.26,28351306.942867,16.981861875200003,16.726722657814207,16.530923962752492,16.441429963999585,16.39229853695223,,,,0.22663367438844162,0.1444586208070826,0.08217505358135901,0,-0.04979523124844165,,,0,0,0,0,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,6.297846819619682,1133384.3700000006,1397494.809795885,0,,0,0,0,0.8445993614457459,,,,,0,0,0,0,,1,0.7018952478760162,-0.5827989548199186,-2.0689019790748997,,,,,0.08897395201194881,0.209130800112035,0.7018952478760162,6.58911390536183,,,,0,-0.24960198602229644,2.9229698375869972,,0.6097885417607419,0.47683039877937566,,,0.16840844980058578,1.562713059509519,,0,,,,
2020-05-05 00:00:00+00:00,17.012,17.2993,16.606,16.8886,2613361.65,44261093.042385,82109,1349612.07,22820150.088399,16.963209500160005,16.741438779831096,16.5449504740171,16.450284816197613,16.39723685996763,,,,0.20926537222261032,0.15741997109018815,0.05184540113242217,0,-0.05764919534483068,,60.30041306796845,0,0,0,0,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,4.105136008905398,-1479977.2799999993,1123449.8488629437,0,,0,0,0,0.882846031308158,,,,,0,0,0,0,,1,0.40761575075724765,-0.6985194679962836,-0.38692477380236623,,,,,0.17798932640992454,0.4143949228328278,0.40761575075724765,4.174996989040088,,,,0,1.6892546855486357,2.2076683252218343,,0.5164275943209009,0.4809679758462961,,,0.2153946536839213,1.067942645725746,,0,,,,
2020-05-06 00:00:00+00:00,16.8814,17.145,16.3018,16.3743,2716280.37,45806861.897441,86338,1479087.65,24958952.71659,16.845427600128005,16.70806252711918,16.53825829856545,16.448780166371918,16.397008632505266,,,,0.1522461568821747,0.15638520824858546,-0.0041390513664107675,-1,-0.08631410494776978,,26.927369106295927,0,0,0,0,0,,,,,,,0,0,1,,,0,0,,,,,,,0.5,0,,5.1495331098123245,-4196257.649999999,616811.0394474254,0,,0,0,0,0.9904926170025445,,,,,0,0,0,0,,0,0.085981973434537,-3.045249458214405,-6.250429405702507,0.2099143206854448,,,,0.6013994307400355,0.31261859582542745,0.085981973434537,5.172434945834199,,,,0,1.3421888907239499,1.904469992922464,,0.5445268707662898,0.5015973316075228,,,0.008316160213587831,1.1955191993046965,,0,,,,
2020-05-07 00:00:00+00:00,16.3672,17.24,16.1218,17.0003,3030451.51,50623360.842978,126269,1316312.0,22017260.159316,16.876402080102405,16.734629570108343,16.556377580974647,16.459701351196237,16.403011531684317,,,,0.15577530546864438,0.15626322769259723,-0.000487922223952858,0,-0.05233332335637503,,50.97500105748487,0,0,0,0,0,,,,,,,1,1,1,,,0,0,,,,,,,0.5,0,,6.577530984747317,-1165806.1399999997,447037.9747381469,0,,0,0,0,1.103404620519629,,,,,0,0,0,0,,1,0.7856376319084246,3.8230641920570463,-3.0399297337067255,-2.1097848180713807,,,,0.5661777857270613,0.21436236809157533,0.21945984618136333,6.935950080015867,,,,0,9.225499074693854,12.280417712296599,,0.43436167701624107,0.5282630788833751,,,-0.17542686474450087,0.7679141588656341,,0,,,,
